51.473574	-0.199356
51.49528	-0.239834
51.472455	-0.1839
51.503754	-0.221045
51.491747	-0.234017
51.508915	-0.240859
51.591773	-0.108426
51.60704	-0.12421
51.596434	-0.072661
51.579747	-0.123677
51.590825	-0.154941
51.582426	-0.09966
51.571188	-0.149069
51.587045	-0.121888
51.590219	-0.139372
51.595173	-0.10157
51.605449	-0.059979
51.581113	-0.086291
51.583417	-0.072434
51.574117	-0.110329
51.587466	-0.071535
51.592578	-0.061062
51.586254	-0.086763
51.606153	-0.08849
51.603616	-0.11073
51.601249	-0.319275
51.613127	-0.287698
51.614629	-0.277437
51.583011	-0.332767
51.570632	-0.339636
51.604895	-0.340692
51.608801	-0.370075
51.597901	-0.337076
51.597901	-0.337076
51.580677	-0.301482
51.580677	-0.301482
51.590248	-0.337736
51.595172	-0.378002
51.595172	-0.378002
51.591869	-0.290707
51.575804	-0.375362
51.567216	-0.36313
51.571076	-0.346111
51.621857	-0.317738
51.597901	-0.337076
51.577783	-0.353272
51.583252	0.174113
51.56192	0.268036
51.546122	0.203161
51.57201	0.225394
51.603178	0.228345
51.544018	0.231187
51.590448	0.235288
51.607707	0.157121
51.598909	0.207474
51.571039	0.200595
51.588775	0.158259
51.587239	0.185784
51.5065	0.214303
51.577076	0.178319
51.560696	0.226231
51.528252	0.188633
51.588722	0.230957
51.555914	0.248894
51.587397	-0.392828
51.507423	-0.41949
51.502586	-0.42251
51.506133	-0.4633
51.537206	-0.429536
51.577812	-0.389213
51.60314	-0.484045
51.482007	-0.462204
51.53427	-0.455018
51.563966	-0.442299
51.566754	-0.407218
51.610289	-0.428278
51.60165	-0.410168
51.497854	-0.43708
51.557321	-0.393025
51.513733	-0.420615
51.549723	-0.437002
51.5485	-0.479611
51.502985	-0.46541
51.569718	-0.432239
51.527667	-0.396949
51.511703	-0.472012
51.453461	-0.437216
51.486073	-0.310117
51.491609	-0.250101
51.458948	-0.308818
51.47843	-0.410194
51.444148	-0.410772
51.444148	-0.410772
51.448948	-0.382927
51.436847	-0.397886
51.490313	-0.274665
51.485355	-0.371615
51.485355	-0.371615
51.47117	-0.366804
51.462704	-0.387407
51.460922	-0.373149
51.469435	-0.383771
51.467121	-0.329003
51.480041	-0.343316
51.479157	-0.321031
51.49203	-0.266317
51.540356	-0.118345
51.523078	-0.089828
51.543416	-0.117476
51.543465	-0.094442
51.52276	-0.103842
51.563296	-0.107435
51.550391	-0.100775
51.549897	-0.098063
51.572144	-0.124421
51.557017	-0.115522
51.56141	-0.136811
51.548982	-0.079761
51.550851	-0.127312
51.545439	-0.098351
51.534783	-0.098709
51.557249	-0.114259
51.498101	-0.196306
51.495506	-0.174254
51.50101	-0.193279
51.516111	-0.203962
51.49227	-0.188847
51.480156	-0.179249
51.49034	-0.195862
51.522629	-0.207378
51.485093	-0.174936
51.500611	-0.21127
51.50655	-0.209771
51.523658	-0.219194
51.509876	-0.197327
51.496611	-0.179176
51.486719	-0.187527
51.486787	-0.158185
51.521712	-0.215533
51.512555	-0.205144
51.417844	-0.286233
51.394685	-0.284087
51.412715	-0.249912
51.415744	-0.29406
51.376931	-0.283018
51.363583	-0.296254
51.414655	-0.249893
51.412708	-0.285436
51.412203	-0.313714
51.411739	-0.28294
51.384967	-0.252908
51.408187	-0.304922
51.393724	-0.303017
51.399237	-0.302513
51.378277	-0.302558
51.417009	-0.314258
51.478874	-0.123807
51.453349	-0.120576
51.457831	-0.148165
51.461903	-0.145376
51.465633	-0.102982
51.462783	-0.122067
51.42357	-0.083542
51.454547	-0.096661
51.427752	-0.104649
51.472149	-0.129386
51.482021	-0.112792
51.464006	-0.142031
51.415821	-0.123731
51.468813	-0.125439
51.44695	-0.125802
51.427871	-0.124058
51.455325	-0.118401
51.462651	-0.091484
51.439594	-0.099645
51.44477	-0.101123
51.477501	-0.107931
51.431226	-0.014319
51.466677	0.0035
51.463606	-0.036092
51.444641	-0.020106
51.451706	-0.033394
51.425291	0.005105
51.485862	-0.034828
51.439778	-0.054642
51.435473	0.020279
51.454559	-0.022312
51.463582	0.004675
51.437692	-0.051923
51.471022	-0.040245
51.435123	-0.046842
51.447302	-0.018435
51.42476	-0.059399
51.467806	-0.044844
51.433299	0.00735
51.416085	-0.185232
51.40181	-0.216822
51.41717	-0.179942
51.400872	-0.165995
51.416594	-0.208294
51.413133	-0.160238
51.429784	-0.170135
51.419994	-0.219987
51.409228	-0.170661
51.408361	-0.138997
51.402305	-0.169717
51.411406	-0.208017
51.401445	-0.12317
51.441058	-0.190812
51.406696	-0.23224
51.3899	-0.19875
51.421693	-0.197064
51.448446	-0.199277
51.397779	-0.238714
51.434534	-0.199526
51.510493	0.067811
51.53886	0.029471
51.514105	0.01874
51.514105	0.01874
51.509866	0.026244
51.529318	0.052763
51.528737	0.055472
51.528737	0.055472
51.545791	0.024397
51.545791	0.024397
51.538595	0.033368
51.538595	0.033368
51.55163	0.058857
51.549395	0.048641
51.527552	0.012627
51.527552	0.012627
51.513839	0.070573
51.507351	-0.127758
51.536762	0.061442
51.538265	0.014525
51.589492	0.103124
51.588497	0.080808
51.605984	0.057462
51.581452	0.118146
51.584549	-0.011744
51.584166	0.062276
51.553101	0.073299
51.568319	0.054683
51.59219	0.081033
51.574818	0.050754
51.563944	0.110134
51.608139	0.10079
51.548665	0.079912
51.605111	0.023655
51.620238	0.035386
51.575104	0.092449
51.578267	0.067526
51.566967	0.093946
51.58405	0.018068
51.558126	0.067694
51.576451	0.021154
51.475265	-0.239303
51.462851	-0.267883
51.432379	-0.348814
51.458948	-0.308818
51.413394	-0.366712
51.414148	-0.361323
51.413541	-0.321331
51.451858	-0.336576
51.475251	-0.284891
51.468125	-0.241399
51.461311	-0.303742
51.470875	-0.328423
51.461311	-0.303742
51.444581	-0.335246
51.426799	-0.331342
51.447558	-0.315743
51.444581	-0.335246
51.453848	-0.373265
51.474953	-0.085455
51.475193	-0.092234
51.497659	-0.107548
51.489755	-0.074095
51.502914	-0.105903
51.454564	-0.07321
51.489876	-0.092897
51.499414	-0.092081
51.495835	-0.077162
51.48303	-0.066078
51.500194	-0.103378
51.464821	-0.055261
51.474191	-0.069137
51.460511	-0.060837
51.507762	-0.094864
51.498235	-0.045992
51.48814	-0.05465
51.474085	-0.093014
51.497596	-0.049638
51.508708	-0.094148
51.502781	-0.087738
51.368509	-0.134218
51.368509	-0.134218
51.343119	-0.198743
51.354235	-0.17284
51.507351	-0.127758
51.361927	-0.218926
51.360026	-0.217831
51.385429	-0.178818
51.382952	-0.214831
51.378911	-0.242302
51.361428	-0.193961
51.361428	-0.193961
51.372949	-0.205482
51.373354	-0.175639
51.363978	-0.151845
51.363978	-0.151845
51.419893	-0.178781
51.38029	-0.24468
51.526974	-0.06672
51.526974	-0.06672
51.508296	-0.003815
51.530627	-0.028353
51.530627	-0.028353
51.522444	-0.008645
51.507351	-0.127758
51.51324	-0.035233
51.522517	-0.041814
51.526806	-0.039713
51.49767	-0.020534
51.501869	-0.092163
51.5044	-0.055746
51.511218	-0.050716
51.507351	-0.127758
51.522706	-0.067059
51.513949	-0.070728
51.555378	0.011371
51.559786	0.004342
51.599222	-0.015747
51.635007	0.011015
51.625402	-0.003447
51.570247	0.01212
51.56701	0.005673
51.607554	-0.003815
51.618714	0.004447
51.583287	-0.02667
51.593388	-0.030667
51.582821	-0.018319
51.615276	-0.013932
51.562137	-0.045763
51.561948	-0.013139
51.568463	0.009983
51.575148	-0.029574
51.625341	-0.021916
51.59047	-0.028096
51.586305	-0.002407
51.442831	-0.152614
51.439404	-0.155508
51.441971	-0.187674
51.458868	-0.210977
51.45791	-0.19015
51.427091	-0.152778
51.429784	-0.170135
51.468314	-0.163255
51.450228	-0.157353
51.457078	-0.165644
51.475956	-0.147902
51.453886	-0.245483
51.479221	-0.165685
51.429137	-0.178377
51.447491	-0.199689
51.457072	-0.181782
51.420845	-0.168075
51.453165	-0.169008
51.453456	-0.212072
51.460574	-0.21718
51.535052	-0.180758
51.513434	-0.183801
51.519455	-0.157098
51.493717	-0.147363
51.522775	-0.171286
51.522592	-0.193959
51.507268	-0.16573
51.502092	-0.159415
51.51165	-0.179702
51.5222	-0.180528
51.527928	-0.183626
51.519973	-0.151808
51.532856	-0.20398
51.531271	-0.156969
51.506993	-0.13606
51.490487	-0.136876
51.493043	-0.133748
51.511132	-0.137464
51.515295	-0.191661
51.51509	-0.133648
